random_state,cluster_hdbscan,n,pct_total,superficie_util_mediana,superficie_util_media,superficie_util_p25,superficie_util_p75,u_norm_muro_principal_mediana,u_norm_muro_principal_media,u_norm_muro_principal_p25,u_norm_muro_principal_p75,u_norm_muro_secundario_mediana,u_norm_muro_secundario_media,u_norm_muro_secundario_p25,u_norm_muro_secundario_p75,u_norm_techo_principal_mediana,u_norm_techo_principal_media,u_norm_techo_principal_p25,u_norm_techo_principal_p75,u_norm_techo_secundario_mediana,u_norm_techo_secundario_media,u_norm_techo_secundario_p25,u_norm_techo_secundario_p75,log_calef_proyec_kwh_mediana,log_calef_proyec_kwh_media,log_calef_proyec_kwh_p25,log_calef_proyec_kwh_p75,log_acs_proyec_kwh_mediana,log_acs_proyec_kwh_media,log_acs_proyec_kwh_p25,log_acs_proyec_kwh_p75,calef_proyec_kwh_mediana,calef_proyec_kwh_media,calef_proyec_kwh_p25,calef_proyec_kwh_p75,acs_proyec_kwh_mediana,acs_proyec_kwh_media,acs_proyec_kwh_p25,acs_proyec_kwh_p75,zona_termica_moda,zona_termica_pct_moda,tipo_inmueble_moda,tipo_inmueble_pct_moda,etiqueta_arquetipo_preliminar
112,17,108,1.08,48.7,48.7712962962963,42.7,48.7,1.1,1.0999999999999996,1.1,1.1,1.1,1.0999999999999996,1.1,1.1,0.28,0.28000000000000014,0.28,0.28,0.28,0.28000000000000014,0.28,0.28,9.741277369113275,9.713934980921135,9.675177159577535,9.773837480757592,7.986436932161368,7.97508037731307,7.883182467079869,7.986436932161368,17004.25,16617.08148148148,15916.550000000001,17567.075,2939.8,2926.510185185185,2651.3,2939.8,g,100.0,casa_aislada,100.0,casa_aislada | g | sup_mediana 49 m2 | calef: 17004 kWh | acs: 2940 kWh
112,18,208,2.08,38.6,39.12019230769231,30.2,45.6,1.9,1.8951923076923074,1.9,1.9,1.9,1.8951923076923074,1.9,1.9,0.47,0.46783653846153833,0.47,0.47,0.47,0.46783653846153833,0.47,0.47,5.632286472951131,5.990418469393566,5.0447146077491185,6.9170122413609905,0.0,0.0,0.0,0.0,278.3,852.7173076923077,154.2,1008.3,0.0,0.0,0.0,0.0,d,100.0,depto,100.0,depto | d | sup_mediana 39 m2 | calef: 278 kWh | acs: 0 kWh
112,19,165,1.6500000000000001,57.3,65.0569696969697,51.3,80.0,1.7,1.6999999999999993,1.7,1.7,1.7,1.6999999999999993,1.7,1.7,0.38,0.37999999999999995,0.38,0.38,0.38,0.37999999999999995,0.38,0.38,9.309198794768879,9.239971711246326,9.013254354981262,9.74853988853467,8.078067881815437,8.043584982368076,7.966760113055467,8.313410993580648,11038.1,12148.82909090909,8210.2,17128.2,3222.0,3306.1624242424245,2882.5,4077.2,f,100.0,casa_aislada,100.0,casa_aislada | f | sup_mediana 57 m2 | calef: 11038 kWh | acs: 3222 kWh
112,20,666,6.660000000000001,51.0,52.453453453453456,44.625,57.8,1.9,1.9000000000000001,1.9,1.9,1.9,1.9000000000000001,1.9,1.9,0.47,0.46999999999999986,0.47,0.47,0.47,0.46999999999999986,0.47,0.47,8.821024156784501,8.81437822791065,8.631628349416488,9.03168147761692,7.817222785508166,7.8074297920858005,7.694529405320707,7.916148882320581,6774.200000000001,7309.730480480481,5605.200000000001,8362.925,2482.0,2504.374024024024,2195.3,2740.2,d,100.0,casa_pareada,100.0,casa_pareada | d | sup_mediana 51 m2 | calef: 6774 kWh | acs: 2482 kWh
112,21,101,1.01,77.8,81.33168316831683,74.9,91.8,1.7,1.699999999999999,1.7,1.7,1.7,1.699999999999999,1.7,1.7,0.38,0.3800000000000001,0.38,0.38,0.38,0.3800000000000001,0.38,0.38,8.953872688454476,8.884683933155111,8.475245563608473,9.174837538933527,8.119071057563332,7.869046187017433,7.775989577440603,8.207892443650854,7736.8,7958.887128712872,4793.6,9650.2,3356.9,2899.1871287128715,2381.7,3668.8,d,100.0,casa_aislada,100.0,casa_aislada | d | sup_mediana 78 m2 | calef: 7737 kWh | acs: 3357 kWh
112,22,355,3.55,83.7,85.70647887323943,63.1,100.19999999999999,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,0.47,0.4699999999999998,0.47,0.47,0.47,0.4699999999999998,0.47,0.47,9.487396185186663,9.500586105932951,9.277690663703414,9.843612805147817,8.189272287704782,8.167754957585366,7.9991750970687425,8.290462412934762,13191.4,14883.699718309861,10695.8,18836.65,3601.1,3575.738028169014,2977.5,3984.7,d,100.0,casa_aislada,100.0,casa_aislada | d | sup_mediana 84 m2 | calef: 13191 kWh | acs: 3601 kWh
112,23,170,1.7000000000000002,49.5,48.65176470588235,43.55,52.3,1.7,1.6999999999999993,1.7,1.7,1.7,1.6999999999999993,1.7,1.7,0.38,0.37999999999999995,0.38,0.38,0.38,0.37999999999999995,0.38,0.38,8.194187839927853,8.181723606518343,7.700989264211417,8.710690782193193,7.967210852449053,7.946998743320888,7.864975129466067,8.009628910352617,3618.85,4496.801764705882,2209.75,6066.45,2883.8,2837.791764705882,2603.45,3008.8,f,100.0,depto,100.0,depto | f | sup_mediana 50 m2 | calef: 3619 kWh | acs: 2884 kWh
112,24,234,2.34,48.3,48.11452991452991,45.775,51.85,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,7.952350802938959,7.977606027324944,7.618717775092709,8.356067016656864,7.943392268488734,7.926210261425034,7.895473250197285,8.000131425729887,2841.25,3370.460256410256,2034.9499999999998,4254.925,2815.9,2801.4162393162396,2684.1,2980.35,f,100.0,depto,100.0,depto | f | sup_mediana 48 m2 | calef: 2841 kWh | acs: 2816 kWh
112,25,73,0.73,55.0,60.782191780821925,51.6,72.6,1.7,1.6999999999999997,1.7,1.7,1.7,1.6999999999999997,1.7,1.7,0.38,0.37999999999999995,0.38,0.38,0.38,0.37999999999999995,0.38,0.38,7.818068179169756,7.834366082847425,7.638198244285779,7.98268944029567,6.600006544380042,6.601933636182183,6.294343066441045,6.84609261859003,2484.1,2597.371232876712,2075.0,2928.8,734.1,757.827397260274,540.5,939.2,d,100.0,casa_pareada,100.0,casa_pareada | d | sup_mediana 55 m2 | calef: 2484 kWh | acs: 734 kWh
112,26,234,2.34,48.25,45.641880341880345,39.025,52.2,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,8.194653913097197,8.055707054171053,7.639257413418546,8.425282267042864,7.955775781534187,7.916755836341244,7.810844927531755,8.039737867125353,3620.55,3689.3162393162393,2077.2,4560.025,2851.0,2788.454700854701,2466.225,3100.8,g,100.0,depto,100.0,depto | g | sup_mediana 48 m2 | calef: 3621 kWh | acs: 2851 kWh
112,27,64,0.64,49.8,50.7984375,48.7,52.2,1.1,1.0999999999999999,1.1,1.1,1.1,1.0999999999999999,1.1,1.1,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,8.233400858380612,8.205624863301253,8.001772868857854,8.6226002929494,8.00446576036065,7.789882495176203,7.984360512387156,8.040897810547069,3763.65,4113.818749999999,2986.55,5555.5,2993.3,2904.284375,2933.7,3104.4,g,100.0,depto,100.0,depto | g | sup_mediana 50 m2 | calef: 3764 kWh | acs: 2993 kWh
112,28,230,2.3,52.0,51.7791304347826,47.6,54.1,1.7,1.6999999999999993,1.7,1.7,1.7,1.6999999999999993,1.7,1.7,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,7.928205249570811,7.723936585359853,7.256005106879874,8.350765144974892,7.81375322137086,7.807907272895523,7.7788394180182125,7.879669914604289,2773.5,3054.3165217391306,1416.4250000000002,4232.525,2473.4,2486.2191304347825,2388.5,2642.0,d,100.0,depto,100.0,depto | d | sup_mediana 52 m2 | calef: 2774 kWh | acs: 2473 kWh
112,29,3380,33.800000000000004,47.2,45.988076923076925,34.175000000000004,51.5,1.9,1.8999999999999997,1.9,1.9,1.9,1.8999999999999997,1.9,1.9,0.47,0.46999999999999986,0.47,0.47,0.47,0.46999999999999986,0.47,0.47,7.767581473651255,7.570612326385558,7.047103574943415,8.400906523512617,7.800818324736988,7.8389319624975755,7.53277072729952,7.902006552325504,2361.75,3068.396893491124,1148.525,4450.1,2441.6,3775.2108940201306,1867.275,2701.7,d,100.0,depto,100.0,depto | d | sup_mediana 47 m2 | calef: 2362 kWh | acs: 2442 kWh
112,30,56,0.5599999999999999,81.7,81.075,81.7,81.7,1.7,1.6999999999999997,1.7,1.7,1.7,1.6999999999999997,1.7,1.7,0.38,0.37999999999999995,0.38,0.38,0.38,0.37999999999999995,0.38,0.38,8.940784618560508,8.925573952558711,8.814767489599229,9.061355496086016,8.177094386739325,8.1719991986347,8.177094386739325,8.177094386739325,7636.200000000001,7611.724999999999,6731.95,8615.074999999999,3557.5,3539.625,3557.5,3557.5,d,100.0,casa_pareada,100.0,casa_pareada | d | sup_mediana 82 m2 | calef: 7636 kWh | acs: 3558 kWh
112,31,83,0.83,53.3,53.19999999999998,50.099999999999994,60.0,1.6,1.5999999999999999,1.6,1.6,1.6,1.5999999999999999,1.6,1.6,0.33,0.32999999999999996,0.33,0.33,0.33,0.32999999999999996,0.33,0.33,8.798832040320733,8.754661695758298,8.573432854124878,8.886706371185861,8.024109249126404,8.01259425283178,7.975607499718288,8.112527763478637,6625.5,6455.653012048194,5288.35,7234.15,3052.7,3032.293975903614,2908.15,3335.0,f,100.0,casa_aislada,100.0,casa_aislada | f | sup_mediana 53 m2 | calef: 6626 kWh | acs: 3053 kWh
112,32,99,0.9900000000000001,41.4,41.62828282828283,41.2,42.3,1.6,1.5999999999999999,1.6,1.6,1.6,1.5999999999999999,1.6,1.6,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,9.550847315353163,9.554067862272703,9.48756292247704,9.645431904861937,7.8235658956194145,7.820495725149153,7.779759689144819,7.833283216208774,14055.6,14163.97575757576,13193.6,15450.099999999999,2497.8,2492.4626262626266,2390.7,2522.2,f,100.0,casa_aislada,100.0,casa_aislada | f | sup_mediana 41 m2 | calef: 14056 kWh | acs: 2498 kWh
112,33,182,1.82,58.7,58.44505494505494,55.5,61.3,1.7,1.6999999999999993,1.7,1.7,1.7,1.6999999999999993,1.7,1.7,0.38,0.38000000000000006,0.38,0.38,0.38,0.38000000000000006,0.38,0.38,8.78623403932936,8.78061539343585,8.613811479455787,8.980795116272082,7.946299041184127,7.941117446730394,7.904445577924863,7.977830909508058,6542.75,6736.495054945055,5506.200000000001,7947.95,2824.1,2812.411538461538,2708.3,2914.6,d,100.0,casa_pareada,100.0,casa_pareada | d | sup_mediana 59 m2 | calef: 6543 kWh | acs: 2824 kWh
112,34,73,0.73,47.0,47.0,47.0,47.0,1.7,1.6999999999999997,1.7,1.7,1.7,1.6999999999999997,1.7,1.7,0.38,0.37999999999999995,0.38,0.38,0.38,0.37999999999999995,0.38,0.38,8.45765547870004,8.463902874612232,8.42457338929813,8.49531561289692,7.775989577440603,7.775989577440603,7.775989577440603,7.775989577440603,4710.0,4745.787671232877,4556.7,4890.8,2381.7,2381.7000000000003,2381.7,2381.7,d,100.0,casa_pareada,100.0,casa_pareada | d | sup_mediana 47 m2 | calef: 4710 kWh | acs: 2382 kWh
112,35,56,0.5599999999999999,47.0,47.0,47.0,47.0,1.7,1.6999999999999997,1.7,1.7,1.7,1.6999999999999997,1.7,1.7,0.38,0.37999999999999995,0.38,0.38,0.38,0.37999999999999995,0.38,0.38,8.862877258814269,8.870175208565149,8.833368462228819,8.905724939224479,7.775989577440603,7.775989577440604,7.775989577440603,7.775989577440603,7063.8,7123.796428571428,6858.375,7373.3,2381.7,2381.7000000000003,2381.7,2381.7,d,100.0,casa_pareada,100.0,casa_pareada | d | sup_mediana 47 m2 | calef: 7064 kWh | acs: 2382 kWh
113,-1,584,5.84,54.6,60.76335616438355,49.0,66.8,1.7,2.454991243432574,1.7,3.0,1.7,2.454991243432574,1.7,3.0,0.38,0.42597197898423816,0.33,0.6,0.38,0.42597197898423816,0.33,0.6,8.629815477128684,7.8678299966138185,7.681616060071842,9.436505315047105,7.941722374156716,7.137816682696799,7.763531382990301,8.131861531663636,5595.05,7309.525171232877,2167.125,12536.824999999999,2811.2,3253.8111301369863,2352.2,3400.125,d,45.89041095890411,casa_pareada,54.965753424657535,ruido / observacion atipica
113,0,95,0.95,58.6,57.56947368421055,55.6,58.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,9.693334261260162,8.489176390085241,8.875702441358115,10.413850043748567,8.253383883376012,8.22242118489448,8.167777549159096,8.253383883376012,16208.2,19372.132631578945,7155.05,33316.9,3839.6,3731.225263157893,3524.5,3839.6,i,100.0,depto,47.368421052631575,depto | i | sup_mediana 59 m2 | calef: 16208 kWh | acs: 3840 kWh
113,1,165,1.6500000000000001,49.2,48.33151515151515,45.8,51.6,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.84,0.8400000000000002,0.84,0.84,0.84,0.8400000000000002,0.84,0.84,7.416017620344963,7.054844483768201,6.854565450468018,7.855660950225544,8.016614884101797,8.002561556437083,7.959241018904981,8.059307838360741,1661.4,2397.7648484848482,947.2,2579.3,3029.9,3000.7848484848487,2860.9,3162.1,b,100.0,depto,71.51515151515152,depto | b | sup_mediana 49 m2 | calef: 1661 kWh | acs: 3030 kWh
113,2,250,2.5,50.9,50.690799999999996,47.324999999999996,53.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,7.135357407367126,6.87473594317959,6.59981365145127,7.665315294524327,7.907393845876451,7.893788448188584,7.836950156453308,7.941686814175914,1254.6,1611.8632,733.975,2132.0750000000003,2716.3,2767.1844,2531.475,2811.1,c,100.0,depto,100.0,depto | c | sup_mediana 51 m2 | calef: 1255 kWh | acs: 2716 kWh
113,3,108,1.08,54.0,61.29351851851853,48.9,66.3,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.84,0.8400000000000001,0.84,0.84,0.84,0.8400000000000001,0.84,0.84,8.521122931620928,8.608633841162026,8.104733679395114,9.029496231459605,7.952263308657046,8.010108649474176,7.875271302931738,8.102327319318377,5018.950000000001,6421.427777777777,3309.1,8344.775,2841.0,3063.9388888888893,2630.4,3301.15,c,100.0,casa_pareada,64.81481481481481,casa_pareada | c | sup_mediana 54 m2 | calef: 5019 kWh | acs: 2841 kWh
113,4,235,2.35,54.5,53.79702127659574,50.8,56.9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,6.04784488054409,5.787679327651094,5.021904886354487,6.824202917827703,7.84290701849721,7.789460237948625,7.775317844764939,7.908460685998653,422.2,642.2412765957447,150.7,919.0,2546.6,2449.3212765957446,2380.1,2719.2,a,100.0,depto,100.0,depto | a | sup_mediana 54 m2 | calef: 422 kWh | acs: 2547 kWh
113,5,174,1.7399999999999998,54.5,53.93505747126437,47.175,59.5,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.84,0.8400000000000002,0.84,0.84,0.84,0.8400000000000002,0.84,0.84,0.0,0.015643408656731042,0.0,0.0,7.846349372885959,7.851229548344746,7.728492760674316,7.919179982930036,0.0,0.022988505747126436,0.0,0.0,2555.3999999999996,2617.419540229885,2271.175,2748.5249999999996,a,100.0,depto,100.0,depto | a | sup_mediana 54 m2 | calef: 0 kWh | acs: 2555 kWh
113,6,189,1.8900000000000001,45.2,50.28888888888889,33.0,54.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.553129278070399,7.388307001512248,6.640659840138745,8.369203493702452,7.744872924952113,7.3657474051649485,7.406953566507148,8.07443111856368,1905.7,2854.1703703703706,764.6,4311.2,2308.7,2594.1712765957445,1646.4,3210.3,d,100.0,depto,78.3068783068783,depto | d | sup_mediana 45 m2 | calef: 1906 kWh | acs: 2309 kWh
113,7,61,0.61,87.4,81.18032786885244,71.0,91.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.467019274589566,9.488576234033829,9.345945862172478,9.665014604096895,8.220725975683184,8.13426551038654,8.083081664717952,8.24800570160062,12925.3,13543.931147540983,11451.3,15755.6,3716.2,3465.773770491804,3238.2,3819.0,d,100.0,casa_aislada,100.0,casa_aislada | d | sup_mediana 87 m2 | calef: 12925 kWh | acs: 3716 kWh
113,8,211,2.11,50.0,53.41800947867299,47.1,55.9,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.6,0.5999999999999999,0.6,0.6,0.6,0.5999999999999999,0.6,0.6,7.135209525883432,6.294948053705284,6.115500029910381,7.66024021818016,7.870318723186971,7.2449243526570735,7.74884821429039,7.95338864285936,1254.4,1508.8151658767772,451.95,2121.35,2617.4,2717.9663507109008,2317.9,2844.2,c,100.0,depto,100.0,depto | c | sup_mediana 50 m2 | calef: 1254 kWh | acs: 2617 kWh
113,9,72,0.72,50.3,52.733333333333334,50.3,50.3,1.6,1.5999999999999999,1.6,1.6,1.6,1.5999999999999999,1.6,1.6,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,9.500293485806353,9.48271296940245,9.443861885468529,9.545104006911362,8.011288771969316,8.034292178236834,8.011288771969316,8.011288771969316,13362.65,13205.638888888889,12629.4,13975.1,3013.8,3100.1888888888884,3013.8,3013.8,g,100.0,casa_aislada,100.0,casa_aislada | g | sup_mediana 50 m2 | calef: 13363 kWh | acs: 3014 kWh
113,10,110,1.0999999999999999,46.3,47.95727272727273,42.7,48.7,1.1,1.0999999999999994,1.1,1.1,1.1,1.0999999999999994,1.1,1.1,0.28,0.2800000000000002,0.28,0.28,0.28,0.2800000000000002,0.28,0.28,9.732421674123218,9.674948173481145,9.659001196365345,9.772038272342234,7.946427888196563,7.959398076846029,7.883182467079869,7.986436932161368,16854.35,16121.397272727272,15661.15,17535.475000000002,2825.45,2883.5899999999992,2651.3,2939.8,g,100.0,casa_aislada,100.0,casa_aislada | g | sup_mediana 46 m2 | calef: 16854 kWh | acs: 2825 kWh
113,11,206,2.06,50.3,50.9383495145631,49.2,53.875,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.6,0.5999999999999999,0.6,0.6,0.6,0.5999999999999999,0.6,0.6,8.44671562636594,8.312834838554457,7.918627207178464,8.75049570423588,7.829406072060491,7.8342676375636495,7.81249960695592,7.881909146233038,4658.8,4856.183009708738,2747.0,6312.85,2512.45,2531.917961165049,2470.3,2647.925,d,100.0,depto,100.0,depto | d | sup_mediana 50 m2 | calef: 4659 kWh | acs: 2512 kWh
113,12,154,1.54,48.7,60.722077922077915,48.1,62.8,1.7,1.6999999999999997,1.7,1.7,1.7,1.6999999999999997,1.7,1.7,0.38,0.37999999999999995,0.38,0.38,0.38,0.37999999999999995,0.38,0.38,9.431882604812758,9.33903981438516,9.106929815761251,9.544914376282682,7.914435010583973,8.027558881638408,7.90411333361149,8.105730131504437,12479.0,11924.681168831168,9016.775,13972.45,2735.5,3141.220779220779,2707.4,3312.4,e,100.0,casa_aislada,100.0,casa_aislada | e | sup_mediana 49 m2 | calef: 12479 kWh | acs: 2736 kWh
113,13,382,3.82,49.349999999999994,47.52984293193717,41.9,57.0,1.7,1.6999999999999997,1.7,1.7,1.7,1.6999999999999997,1.7,1.7,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,7.642859302422617,7.295305401078789,7.073248012429815,8.335596404198682,7.954653129499197,7.919950423418115,7.820118307518312,8.044080734770414,2084.7,3051.0918848167535,1179.0,4168.724999999999,2847.8,3013.684554973822,2489.2,3114.3,e,100.0,depto,100.0,depto | e | sup_mediana 49 m2 | calef: 2085 kWh | acs: 2848 kWh
113,14,178,1.78,47.0,49.96629213483146,44.3,53.375,1.7,1.6999999999999995,1.7,1.7,1.7,1.6999999999999995,1.7,1.7,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,8.97412399418335,8.81705203685845,8.539008714257394,9.133055784608601,7.885592560507808,7.869675691796992,7.838422176800799,7.965431635738397,7895.1,7327.846629213484,5109.4,9255.300000000001,2657.7,2675.3971910112364,2535.2,2878.7250000000004,e,100.0,casa_pareada,100.0,casa_pareada | e | sup_mediana 47 m2 | calef: 7895 kWh | acs: 2658 kWh
113,15,243,2.4299999999999997,38.1,39.20987654320987,29.95,45.95,1.9,1.8975308641975306,1.9,1.9,1.9,1.8975308641975306,1.9,1.9,0.47,0.4688888888888887,0.47,0.47,0.47,0.4688888888888887,0.47,0.47,6.118097198041348,6.134931841879023,5.088830141681313,7.006560262084916,0.0,0.0,0.0,0.0,453.0,934.222633744856,161.2,1102.9,0.0,0.0,0.0,0.0,d,100.0,depto,100.0,depto | d | sup_mediana 38 m2 | calef: 453 kWh | acs: 0 kWh
113,16,248,2.48,46.2,49.917338709677416,44.8,52.0,1.7,1.6999999999999997,1.7,1.7,1.7,1.6999999999999997,1.7,1.7,0.38,0.37999999999999995,0.38,0.38,0.38,0.37999999999999995,0.38,0.38,9.166827259644437,9.064291642697842,8.839602519551995,9.307775011387696,7.912313265567924,7.954082729282585,7.882654483963062,8.004064918587572,9573.2,9343.997177419355,6901.25,11022.400000000001,2729.7,2866.6612903225805,2649.9,2992.1,f,100.0,casa_pareada,100.0,casa_pareada | f | sup_mediana 46 m2 | calef: 9573 kWh | acs: 2730 kWh
113,17,85,0.8500000000000001,50.8,51.124705882352956,50.0,54.0,1.6,1.5999999999999996,1.6,1.6,1.6,1.5999999999999996,1.6,1.6,0.33,0.3299999999999999,0.33,0.33,0.33,0.3299999999999999,0.33,0.33,9.195196276849524,9.17136597893015,9.074257154786515,9.273493558981382,7.986232885229866,7.990479897857644,7.974085393729522,8.03378816322624,9848.7,9805.615294117644,8726.7,10650.9,2939.2,2953.876470588236,2903.7,3082.4,f,100.0,casa_pareada,100.0,casa_pareada | f | sup_mediana 51 m2 | calef: 9849 kWh | acs: 2939 kWh
113,18,154,1.54,50.8,50.099999999999994,46.0,52.3,1.7,1.6999999999999997,1.7,1.7,1.7,1.6999999999999997,1.7,1.7,0.38,0.37999999999999995,0.38,0.38,0.38,0.37999999999999995,0.38,0.38,8.370280480630653,8.250626543656287,7.746288563375666,8.788463783835596,7.984921941643666,7.968858494042376,7.908166546721586,8.009628910352617,4315.85,4841.795454545455,2312.6,6557.15,2935.35,2903.872077922078,2718.4,3008.8,f,100.0,depto,100.0,depto | f | sup_mediana 51 m2 | calef: 4316 kWh | acs: 2935 kWh
113,19,178,1.78,48.3,48.05842696629213,47.025,51.9,1.6,1.5999999999999996,1.6,1.6,1.6,1.5999999999999996,1.6,1.6,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,7.948808549563159,7.913319655773499,7.501109033476187,8.279456142128062,7.943392268488734,7.9336104813579045,7.923348211930154,7.995970492557834,2831.2,3213.902808988764,1809.05,3941.225,2815.9,2824.672471910112,2760.0,2968.025,f,100.0,depto,100.0,depto | f | sup_mediana 48 m2 | calef: 2831 kWh | acs: 2816 kWh
113,20,715,7.1499999999999995,51.0,52.53776223776224,45.0,57.8,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,0.47,0.46999999999999975,0.47,0.47,0.47,0.46999999999999975,0.47,0.47,8.822322177471738,8.820339788625807,8.615408230860936,9.08996209658067,7.817222785508166,7.812930845020073,7.698799654151475,7.898188268136558,6783.0,7356.224475524476,5515.0,8864.849999999999,2482.0,2516.6934265734267,2204.7,2691.4,d,100.0,casa_pareada,100.0,casa_pareada | d | sup_mediana 51 m2 | calef: 6783 kWh | acs: 2482 kWh
113,21,171,1.71,53.6,63.14912280701754,51.1,77.7,1.7,1.6999999999999995,1.7,1.7,1.7,1.6999999999999995,1.7,1.7,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,9.256364810287462,9.15231283852821,8.913561961526632,9.710385175319429,8.025385573486009,8.038048941947856,7.937303265040725,8.293424444708108,10470.0,11382.922807017545,7431.1,16489.35,3056.6,3243.0543859649124,2798.8,3996.5,f,100.0,casa_aislada,100.0,casa_aislada | f | sup_mediana 54 m2 | calef: 10470 kWh | acs: 3057 kWh
113,22,234,2.34,43.9,50.616666666666674,41.8,54.4,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,9.183428015903853,9.201144823490566,8.86613027518253,9.554199543602802,7.871273049218974,7.954409998200678,7.833283216208774,8.038770218757747,9733.5,10641.12094017094,7086.8,14102.8,2619.9,2889.7538461538456,2522.2,3097.8,f,100.0,casa_aislada,100.0,casa_aislada | f | sup_mediana 44 m2 | calef: 9734 kWh | acs: 2620 kWh
113,23,3428,34.28,46.7,45.532176196032665,33.4,51.3,1.9,1.8999999999999997,1.9,1.9,1.9,1.8999999999999997,1.9,1.9,0.47,0.4699999999999998,0.47,0.47,0.47,0.4699999999999998,0.47,0.47,7.738335605180486,7.522783348482826,7.020503363827846,8.381270129153922,7.800818324736988,7.841322144134736,7.528170463375983,7.902006552325504,2293.6499999999996,2988.8794049008175,1118.35,4363.55,2441.6,4012.5792238109134,1858.7,2701.7,d,100.0,depto,100.0,depto | d | sup_mediana 47 m2 | calef: 2294 kWh | acs: 2442 kWh
113,24,228,2.2800000000000002,52.05,51.71140350877193,47.6,55.0,1.7,1.6999999999999993,1.7,1.7,1.7,1.6999999999999993,1.7,1.7,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,7.877470691444835,7.79497216579941,7.33096205408748,8.351801562686177,7.81375322137086,7.806213735010835,7.7788394180182125,7.883031643204163,2636.2,3095.4109649122806,1525.85,4236.825,2473.4,2483.740350877193,2388.5,2650.9,d,100.0,depto,100.0,depto | d | sup_mediana 52 m2 | calef: 2636 kWh | acs: 2473 kWh
113,25,259,2.59,44.4,43.2034749034749,38.6,52.2,1.6,1.5999999999999999,1.6,1.6,1.6,1.5999999999999999,1.6,1.6,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,8.15671100913455,8.071972530775911,7.661925958891114,8.43403237020672,7.912313265567924,7.876250443059819,7.799732733679168,8.039737867125353,3485.7,3661.2756756756753,2124.9,4600.15,2729.7,2677.584942084942,2438.95,3100.8,g,100.0,depto,100.0,depto | g | sup_mediana 44 m2 | calef: 3486 kWh | acs: 2730 kWh
113,26,84,0.84,49.8,49.75833333333333,48.4,51.45,1.1,1.0999999999999996,1.1,1.1,1.1,1.0999999999999996,1.1,1.1,0.28,0.28000000000000014,0.28,0.28,0.28,0.28000000000000014,0.28,0.28,8.240481646748279,8.276953154354878,7.959293098506717,8.673180555510523,8.00446576036065,7.58423136716217,7.908056222183458,8.018873565047766,3790.95,4424.273809523809,2861.075,5843.4,2993.3,2714.9809523809517,2718.1,3036.975,g,100.0,depto,100.0,depto | g | sup_mediana 50 m2 | calef: 3791 kWh | acs: 2993 kWh
113,27,349,3.49,81.1,85.34928366762178,63.1,102.0,1.9,1.8999999999999997,1.9,1.9,1.9,1.8999999999999997,1.9,1.9,0.47,0.46999999999999986,0.47,0.47,0.47,0.46999999999999986,0.47,0.47,9.463143691308508,9.496260079172204,9.31258102592273,9.792181620084511,8.15225563448414,8.161666355449045,7.9991750970687425,8.283620444611488,12875.3,14653.226647564472,11075.5,17892.3,3470.2,3556.3656160458454,2977.5,3957.5,d,100.0,casa_aislada,100.0,casa_aislada | d | sup_mediana 81 m2 | calef: 12875 kWh | acs: 3470 kWh
